date,merchant_id,declared_budget
2025-03-25,M027,212164.0
2025-03-25,M028,226238.0
2025-03-25,M029,162192.0
2025-03-25,M030,176266.0
2025-03-25,M031,190340.0
2025-03-25,M032,204414.0
2025-03-25,M033,218488.0
2025-03-25,M034,232562.0
2025-03-25,M035,246636.0
2025-03-25,M036,182590.0
2025-03-25,M037,196664.0
2025-03-25,M038,210738.0
2025-03-25,M039,224812.0
2025-03-25,M040,238886.0
2025-03-25,M041,252960.0
2025-03-25,M042,267034.0
2025-03-25,M043,202988.0
2025-03-25,M044,217062.0
2025-03-25,M045,231136.0
2025-03-25,M046,245210.0
2025-03-25,M047,259284.0
2025-03-25,M048,273358.0
2025-03-26,M001,80600.0
2025-03-26,M002,94674.0
2025-03-26,M003,108748.0
2025-03-26,M004,122822.0
2025-03-26,M005,136896.0
2025-03-26,M006,150970.0
2025-03-26,M007,165044.0
2025-03-26,M008,100998.0
2025-03-26,M009,115072.0
2025-03-26,M010,129146.0
2025-03-26,M011,143220.0
2025-03-26,M012,157294.0
2025-03-26,M013,171368.0
2025-03-26,M014,185442.0
2025-03-26,M015,121396.0
2025-03-26,M016,135470.0
2025-03-26,M017,149544.0
2025-03-26,M018,163618.0
2025-03-26,M019,177692.0
2025-03-26,M020,191766.0
2025-03-26,M021,205840.0
2025-03-26,M022,141794.0
2025-03-26,M023,155868.0
2025-03-26,M024,169942.0
2025-03-26,M025,184016.0
2025-03-26,M026,198090.0
2025-03-26,M027,212164.0
2025-03-26,M028,226238.0
2025-03-26,M029,162192.0
2025-03-26,M030,176266.0
2025-03-26,M031,190340.0
2025-03-26,M032,204414.0
2025-03-26,M033,218488.0
2025-03-26,M034,232562.0
2025-03-26,M035,246636.0
2025-03-26,M036,182590.0
2025-03-26,M037,196664.0
2025-03-26,M038,210738.0
2025-03-26,M039,224812.0
2025-03-26,M040,238886.0
2025-03-26,M041,252960.0
2025-03-26,M042,267034.0
2025-03-26,M043,202988.0
2025-03-26,M044,217062.0
2025-03-26,M045,231136.0
2025-03-26,M046,245210.0
2025-03-26,M047,259284.0
2025-03-26,M048,273358.0
2025-03-27,M001,80600.0
2025-03-27,M002,94674.0
2025-03-27,M003,108748.0
2025-03-27,M004,122822.0
2025-03-27,M005,136896.0
2025-03-27,M006,150970.0
2025-03-27,M007,165044.0
2025-03-27,M008,100998.0
2025-03-27,M009,115072.0
2025-03-27,M010,129146.0
2025-03-27,M011,143220.0
2025-03-27,M012,157294.0
2025-03-27,M013,171368.0
2025-03-27,M014,185442.0
2025-03-27,M015,121396.0
2025-03-27,M016,135470.0
2025-03-27,M017,149544.0
2025-03-27,M018,163618.0
2025-03-27,M019,177692.0
2025-03-27,M020,191766.0
2025-03-27,M021,205840.0
2025-03-27,M022,141794.0
2025-03-27,M023,155868.0
2025-03-27,M024,169942.0
2025-03-27,M025,184016.0
2025-03-27,M026,198090.0
2025-03-27,M027,212164.0
2025-03-27,M028,226238.0
2025-03-27,M029,162192.0
2025-03-27,M030,176266.0
2025-03-27,M031,190340.0
2025-03-27,M032,204414.0
2025-03-27,M033,218488.0
2025-03-27,M034,232562.0
2025-03-27,M035,246636.0
2025-03-27,M036,182590.0
2025-03-27,M037,196664.0
2025-03-27,M038,210738.0
2025-03-27,M039,224812.0
2025-03-27,M040,238886.0
2025-03-27,M041,252960.0
2025-03-27,M042,267034.0
2025-03-27,M043,202988.0
2025-03-27,M044,217062.0
2025-03-27,M045,231136.0
2025-03-27,M046,245210.0
2025-03-27,M047,259284.0
2025-03-27,M048,273358.0
2025-03-28,M001,80600.0
2025-03-28,M002,94674.0
2025-03-28,M003,108748.0
2025-03-28,M004,122822.0
2025-03-28,M005,136896.0
2025-03-28,M006,150970.0
2025-03-28,M007,165044.0
2025-03-28,M008,100998.0
2025-03-28,M009,115072.0
2025-03-28,M010,129146.0
2025-03-28,M011,143220.0
2025-03-28,M012,157294.0
2025-03-28,M013,171368.0
2025-03-28,M014,185442.0
2025-03-28,M015,121396.0
2025-03-28,M016,135470.0
2025-03-28,M017,149544.0
2025-03-28,M018,163618.0
2025-03-28,M019,177692.0
2025-03-28,M020,191766.0
2025-03-28,M021,205840.0
2025-03-28,M022,141794.0
2025-03-28,M023,155868.0
2025-03-28,M024,169942.0
2025-03-28,M025,184016.0
2025-03-28,M026,198090.0
2025-03-28,M027,212164.0
2025-03-28,M028,226238.0
2025-03-28,M029,162192.0
2025-03-28,M030,176266.0
2025-03-28,M031,190340.0
2025-03-28,M032,204414.0
2025-03-28,M033,218488.0
2025-03-28,M034,232562.0
2025-03-28,M035,246636.0
2025-03-28,M036,182590.0
2025-03-28,M037,196664.0
2025-03-28,M038,210738.0
2025-03-28,M039,224812.0
2025-03-28,M040,238886.0
2025-03-28,M041,252960.0
2025-03-28,M042,267034.0
2025-03-28,M043,202988.0
2025-03-28,M044,217062.0
2025-03-28,M045,231136.0
2025-03-28,M046,245210.0
2025-03-28,M047,259284.0
2025-03-28,M048,273358.0
2025-03-29,M001,80600.0
2025-03-29,M002,94674.0
2025-03-29,M003,108748.0
2025-03-29,M004,122822.0
2025-03-29,M005,136896.0
2025-03-29,M006,150970.0
2025-03-29,M007,165044.0
2025-03-29,M008,100998.0
2025-03-29,M009,115072.0
2025-03-29,M010,129146.0
2025-03-29,M011,143220.0
2025-03-29,M012,157294.0
2025-03-29,M013,171368.0
2025-03-29,M014,185442.0
2025-03-29,M015,121396.0
2025-03-29,M016,135470.0
2025-03-29,M017,149544.0
2025-03-29,M018,163618.0
2025-03-29,M019,177692.0
2025-03-29,M020,191766.0
2025-03-29,M021,205840.0
2025-03-29,M022,141794.0
2025-03-29,M023,155868.0
2025-03-29,M024,169942.0
2025-03-29,M025,184016.0
2025-03-29,M026,198090.0
2025-03-29,M027,212164.0
2025-03-29,M028,226238.0
2025-03-29,M029,162192.0
2025-03-29,M030,176266.0
2025-03-29,M031,190340.0
2025-03-29,M032,204414.0
2025-03-29,M033,218488.0
2025-03-29,M034,232562.0
2025-03-29,M035,246636.0
2025-03-29,M036,182590.0
2025-03-29,M037,196664.0
2025-03-29,M038,210738.0
2025-03-29,M039,224812.0
2025-03-29,M040,238886.0
2025-03-29,M041,252960.0
2025-03-29,M042,267034.0
2025-03-29,M043,202988.0
2025-03-29,M044,217062.0
2025-03-29,M045,231136.0
2025-03-29,M046,245210.0
2025-03-29,M047,259284.0
2025-03-29,M048,273358.0
2025-03-30,M001,80600.0
2025-03-30,M002,94674.0
2025-03-30,M003,108748.0
2025-03-30,M004,122822.0
2025-03-30,M005,136896.0
2025-03-30,M006,150970.0
2025-03-30,M007,165044.0
2025-03-30,M008,100998.0
2025-03-30,M009,115072.0
2025-03-30,M010,129146.0
2025-03-30,M011,143220.0
2025-03-30,M012,157294.0
2025-03-30,M013,171368.0
2025-03-30,M014,185442.0
2025-03-30,M015,121396.0
2025-03-30,M016,135470.0
2025-03-30,M017,149544.0
2025-03-30,M018,163618.0
2025-03-30,M019,177692.0
2025-03-30,M020,191766.0
2025-03-30,M021,205840.0
2025-03-30,M022,141794.0
2025-03-30,M023,155868.0
2025-03-30,M024,169942.0
2025-03-30,M025,184016.0
2025-03-30,M026,198090.0
2025-03-30,M027,212164.0
2025-03-30,M028,226238.0
2025-03-30,M029,162192.0
2025-03-30,M030,176266.0
2025-03-30,M031,190340.0
2025-03-30,M032,204414.0
2025-03-30,M033,218488.0
2025-03-30,M034,232562.0
2025-03-30,M035,246636.0
2025-03-30,M036,182590.0
2025-03-30,M037,196664.0
2025-03-30,M038,210738.0
2025-03-30,M039,224812.0
2025-03-30,M040,238886.0
2025-03-30,M041,252960.0
2025-03-30,M042,267034.0
2025-03-30,M043,202988.0
2025-03-30,M044,217062.0
2025-03-30,M045,231136.0
2025-03-30,M046,245210.0
2025-03-30,M047,259284.0
2025-03-30,M048,273358.0
2025-03-31,M001,80600.0
2025-03-31,M002,94674.0
2025-03-31,M003,108748.0
2025-03-31,M004,122822.0
2025-03-31,M005,136896.0
2025-03-31,M006,150970.0
2025-03-31,M007,165044.0
2025-03-31,M008,100998.0
2025-03-31,M009,115072.0
2025-03-31,M010,129146.0
2025-03-31,M011,143220.0
2025-03-31,M012,157294.0
2025-03-31,M013,171368.0
2025-03-31,M014,185442.0
2025-03-31,M015,121396.0
2025-03-31,M016,135470.0
2025-03-31,M017,149544.0
2025-03-31,M018,163618.0
2025-03-31,M019,177692.0
2025-03-31,M020,191766.0
2025-03-31,M021,205840.0
2025-03-31,M022,141794.0
2025-03-31,M023,155868.0
2025-03-31,M024,169942.0
2025-03-31,M025,184016.0
2025-03-31,M026,198090.0
2025-03-31,M027,212164.0
2025-03-31,M028,226238.0
2025-03-31,M029,162192.0
2025-03-31,M030,176266.0
2025-03-31,M031,190340.0
2025-03-31,M032,204414.0
2025-03-31,M033,218488.0
2025-03-31,M034,232562.0
2025-03-31,M035,246636.0
2025-03-31,M036,182590.0
2025-03-31,M037,196664.0
2025-03-31,M038,210738.0
2025-03-31,M039,224812.0
2025-03-31,M040,238886.0
2025-03-31,M041,252960.0
2025-03-31,M042,267034.0
2025-03-31,M043,202988.0
2025-03-31,M044,217062.0
2025-03-31,M045,231136.0
2025-03-31,M046,245210.0
2025-03-31,M047,259284.0
2025-03-31,M048,273358.0
2025-04-01,M001,80600.0
2025-04-01,M002,94674.0
2025-04-01,M003,108748.0
2025-04-01,M004,122822.0
2025-04-01,M005,136896.0
2025-04-01,M006,150970.0
2025-04-01,M007,165044.0
2025-04-01,M008,100998.0
2025-04-01,M009,115072.0
2025-04-01,M010,129146.0
2025-04-01,M011,143220.0
2025-04-01,M012,157294.0
2025-04-01,M013,171368.0
2025-04-01,M014,185442.0
2025-04-01,M015,121396.0
2025-04-01,M016,135470.0
2025-04-01,M017,149544.0
2025-04-01,M018,163618.0
2025-04-01,M019,177692.0
2025-04-01,M020,191766.0
2025-04-01,M021,205840.0
2025-04-01,M022,141794.0
2025-04-01,M023,155868.0
2025-04-01,M024,169942.0
2025-04-01,M025,184016.0
2025-04-01,M026,198090.0
2025-04-01,M027,212164.0
2025-04-01,M028,226238.0
2025-04-01,M029,162192.0
2025-04-01,M030,176266.0
2025-04-01,M031,190340.0
2025-04-01,M032,204414.0
2025-04-01,M033,218488.0
2025-04-01,M034,232562.0
2025-04-01,M035,246636.0
2025-04-01,M036,182590.0
2025-04-01,M037,196664.0
2025-04-01,M038,210738.0
2025-04-01,M039,224812.0
2025-04-01,M040,238886.0
2025-04-01,M041,252960.0
2025-04-01,M042,267034.0
2025-04-01,M043,202988.0
2025-04-01,M044,217062.0
2025-04-01,M045,231136.0
2025-04-01,M046,245210.0
2025-04-01,M047,259284.0
2025-04-01,M048,273358.0
2025-04-02,M001,80600.0
2025-04-02,M002,94674.0
2025-04-02,M003,108748.0
2025-04-02,M004,122822.0
2025-04-02,M005,136896.0
2025-04-02,M006,150970.0
2025-04-02,M007,165044.0
2025-04-02,M008,100998.0
2025-04-02,M009,115072.0
2025-04-02,M010,129146.0
2025-04-02,M011,143220.0
2025-04-02,M012,157294.0
2025-04-02,M013,171368.0
2025-04-02,M014,185442.0
2025-04-02,M015,121396.0
2025-04-02,M016,135470.0
2025-04-02,M017,149544.0
2025-04-02,M018,163618.0
2025-04-02,M019,177692.0
2025-04-02,M020,191766.0
2025-04-02,M021,205840.0
2025-04-02,M022,141794.0
2025-04-02,M023,155868.0
2025-04-02,M024,169942.0
2025-04-02,M025,184016.0
2025-04-02,M026,198090.0
2025-04-02,M027,212164.0
2025-04-02,M028,226238.0
2025-04-02,M029,162192.0
2025-04-02,M030,176266.0
2025-04-02,M031,190340.0
2025-04-02,M032,204414.0
2025-04-02,M033,218488.0
2025-04-02,M034,232562.0
2025-04-02,M035,246636.0
2025-04-02,M036,182590.0
2025-04-02,M037,196664.0
2025-04-02,M038,210738.0
2025-04-02,M039,224812.0
2025-04-02,M040,238886.0
2025-04-02,M041,252960.0
2025-04-02,M042,267034.0
2025-04-02,M043,202988.0
2025-04-02,M044,217062.0
2025-04-02,M045,231136.0
2025-04-02,M046,245210.0
2025-04-02,M047,259284.0
2025-04-02,M048,273358.0
2025-04-03,M001,80600.0
2025-04-03,M002,94674.0
2025-04-03,M003,108748.0
2025-04-03,M004,122822.0
2025-04-03,M005,136896.0
2025-04-03,M006,150970.0
2025-04-03,M007,165044.0
2025-04-03,M008,100998.0
2025-04-03,M009,115072.0
2025-04-03,M010,129146.0
2025-04-03,M011,143220.0
2025-04-03,M012,157294.0
2025-04-03,M013,171368.0
2025-04-03,M014,185442.0
2025-04-03,M015,121396.0
2025-04-03,M016,135470.0
2025-04-03,M017,149544.0
2025-04-03,M018,163618.0
2025-04-03,M019,177692.0
2025-04-03,M020,191766.0
2025-04-03,M021,205840.0
2025-04-03,M022,141794.0
2025-04-03,M023,155868.0
2025-04-03,M024,169942.0
2025-04-03,M025,184016.0
2025-04-03,M026,198090.0
2025-04-03,M027,212164.0
2025-04-03,M028,226238.0
2025-04-03,M029,162192.0
2025-04-03,M030,176266.0
2025-04-03,M031,190340.0
2025-04-03,M032,204414.0
2025-04-03,M033,218488.0
2025-04-03,M034,232562.0
2025-04-03,M035,246636.0
2025-04-03,M036,182590.0
2025-04-03,M037,196664.0
2025-04-03,M038,210738.0
2025-04-03,M039,224812.0
2025-04-03,M040,238886.0
2025-04-03,M041,252960.0
2025-04-03,M042,267034.0
2025-04-03,M043,202988.0
2025-04-03,M044,217062.0
2025-04-03,M045,231136.0
2025-04-03,M046,245210.0
2025-04-03,M047,259284.0
2025-04-03,M048,273358.0
2025-04-04,M001,80600.0
2025-04-04,M002,94674.0
2025-04-04,M003,108748.0
2025-04-04,M004,122822.0
2025-04-04,M005,136896.0
2025-04-04,M006,150970.0
2025-04-04,M007,165044.0
2025-04-04,M008,100998.0
2025-04-04,M009,115072.0
2025-04-04,M010,129146.0
2025-04-04,M011,143220.0
2025-04-04,M012,157294.0
2025-04-04,M013,171368.0
2025-04-04,M014,185442.0
2025-04-04,M015,121396.0
2025-04-04,M016,135470.0
2025-04-04,M017,149544.0
2025-04-04,M018,163618.0
2025-04-04,M019,177692.0
2025-04-04,M020,191766.0
2025-04-04,M021,205840.0
2025-04-04,M022,141794.0
2025-04-04,M023,155868.0
2025-04-04,M024,169942.0
2025-04-04,M025,184016.0
2025-04-04,M026,198090.0
2025-04-04,M027,212164.0
2025-04-04,M028,226238.0
2025-04-04,M029,162192.0
2025-04-04,M030,176266.0
2025-04-04,M031,190340.0
2025-04-04,M032,204414.0
2025-04-04,M033,218488.0
2025-04-04,M034,232562.0
2025-04-04,M035,246636.0
2025-04-04,M036,182590.0
2025-04-04,M037,196664.0
2025-04-04,M038,210738.0
2025-04-04,M039,224812.0
2025-04-04,M040,238886.0
2025-04-04,M041,252960.0
2025-04-04,M042,267034.0
2025-04-04,M043,202988.0
2025-04-04,M044,217062.0
2025-04-04,M045,231136.0
2025-04-04,M046,245210.0
2025-04-04,M047,259284.0
2025-04-04,M048,273358.0
2025-04-05,M001,80600.0
2025-04-05,M002,94674.0
2025-04-05,M003,108748.0
2025-04-05,M004,122822.0
2025-04-05,M005,136896.0
2025-04-05,M006,150970.0
2025-04-05,M007,165044.0
2025-04-05,M008,100998.0
2025-04-05,M009,115072.0
2025-04-05,M010,129146.0
2025-04-05,M011,143220.0
2025-04-05,M012,157294.0
2025-04-05,M013,171368.0
2025-04-05,M014,185442.0
2025-04-05,M015,121396.0
2025-04-05,M016,135470.0
2025-04-05,M017,149544.0
2025-04-05,M018,163618.0
2025-04-05,M019,177692.0
2025-04-05,M020,191766.0
2025-04-05,M021,205840.0
2025-04-05,M022,141794.0
2025-04-05,M023,155868.0
2025-04-05,M024,169942.0
2025-04-05,M025,184016.0
2025-04-05,M026,198090.0
2025-04-05,M027,212164.0
2025-04-05,M028,226238.0
2025-04-05,M029,162192.0
2025-04-05,M030,176266.0
2025-04-05,M031,190340.0
2025-04-05,M032,204414.0
2025-04-05,M033,218488.0
2025-04-05,M034,232562.0
2025-04-05,M035,246636.0
2025-04-05,M036,182590.0
2025-04-05,M037,196664.0
2025-04-05,M038,210738.0
2025-04-05,M039,224812.0
2025-04-05,M040,238886.0
2025-04-05,M041,252960.0
2025-04-05,M042,267034.0
2025-04-05,M043,202988.0
2025-04-05,M044,217062.0
2025-04-05,M045,231136.0
2025-04-05,M046,245210.0
2025-04-05,M047,259284.0
2025-04-05,M048,273358.0
2025-04-06,M001,80600.0
2025-04-06,M002,94674.0
2025-04-06,M003,108748.0
2025-04-06,M004,122822.0
2025-04-06,M005,136896.0
2025-04-06,M006,150970.0
2025-04-06,M007,165044.0
2025-04-06,M008,100998.0
2025-04-06,M009,115072.0
2025-04-06,M010,129146.0
2025-04-06,M011,143220.0
2025-04-06,M012,157294.0
2025-04-06,M013,171368.0
2025-04-06,M014,185442.0
2025-04-06,M015,121396.0
2025-04-06,M016,135470.0
2025-04-06,M017,149544.0
2025-04-06,M018,163618.0
2025-04-06,M019,177692.0
2025-04-06,M020,191766.0
2025-04-06,M021,205840.0
2025-04-06,M022,141794.0
2025-04-06,M023,155868.0
2025-04-06,M024,169942.0
2025-04-06,M025,184016.0
2025-04-06,M026,198090.0
2025-04-06,M027,212164.0
2025-04-06,M028,226238.0
2025-04-06,M029,162192.0
2025-04-06,M030,176266.0
2025-04-06,M031,190340.0
2025-04-06,M032,204414.0
2025-04-06,M033,218488.0
2025-04-06,M034,232562.0
2025-04-06,M035,246636.0
2025-04-06,M036,182590.0
2025-04-06,M037,196664.0
2025-04-06,M038,210738.0
2025-04-06,M039,224812.0
2025-04-06,M040,238886.0
2025-04-06,M041,252960.0
2025-04-06,M042,267034.0
2025-04-06,M043,202988.0
2025-04-06,M044,217062.0
2025-04-06,M045,231136.0
2025-04-06,M046,245210.0
2025-04-06,M047,259284.0
2025-04-06,M048,273358.0
2025-04-07,M001,80600.0
2025-04-07,M002,94674.0
2025-04-07,M003,108748.0
2025-04-07,M004,122822.0
2025-04-07,M005,136896.0
2025-04-07,M006,150970.0
2025-04-07,M007,165044.0
2025-04-07,M008,100998.0
2025-04-07,M009,115072.0
2025-04-07,M010,129146.0
2025-04-07,M011,143220.0
2025-04-07,M012,157294.0
2025-04-07,M013,171368.0
2025-04-07,M014,185442.0
2025-04-07,M015,121396.0
2025-04-07,M016,135470.0
2025-04-07,M017,149544.0
2025-04-07,M018,163618.0
2025-04-07,M019,177692.0
2025-04-07,M020,191766.0
2025-04-07,M021,205840.0
2025-04-07,M022,141794.0
2025-04-07,M023,155868.0
2025-04-07,M024,169942.0
2025-04-07,M025,184016.0
2025-04-07,M026,198090.0
2025-04-07,M027,212164.0
2025-04-07,M028,226238.0
2025-04-07,M029,162192.0
2025-04-07,M030,176266.0
2025-04-07,M031,190340.0
2025-04-07,M032,204414.0
2025-04-07,M033,218488.0
2025-04-07,M034,232562.0
2025-04-07,M035,246636.0
2025-04-07,M036,182590.0
2025-04-07,M037,196664.0
2025-04-07,M038,210738.0
2025-04-07,M039,224812.0
2025-04-07,M040,238886.0
2025-04-07,M041,252960.0
2025-04-07,M042,267034.0
2025-04-07,M043,202988.0
2025-04-07,M044,217062.0
2025-04-07,M045,231136.0
2025-04-07,M046,245210.0
2025-04-07,M047,259284.0
2025-04-07,M048,273358.0
2025-04-08,M001,80600.0
2025-04-08,M002,94674.0
2025-04-08,M003,108748.0
2025-04-08,M004,122822.0
2025-04-08,M005,136896.0
2025-04-08,M006,150970.0
2025-04-08,M007,165044.0
2025-04-08,M008,100998.0
2025-04-08,M009,115072.0
2025-04-08,M010,129146.0
2025-04-08,M011,143220.0
2025-04-08,M012,157294.0
2025-04-08,M013,171368.0
2025-04-08,M014,185442.0
2025-04-08,M015,121396.0
2025-04-08,M016,135470.0
2025-04-08,M017,149544.0
2025-04-08,M018,163618.0
2025-04-08,M019,177692.0
2025-04-08,M020,191766.0
2025-04-08,M021,205840.0
2025-04-08,M022,141794.0
2025-04-08,M023,155868.0
2025-04-08,M024,169942.0
2025-04-08,M025,184016.0
2025-04-08,M026,198090.0
2025-04-08,M027,212164.0
2025-04-08,M028,226238.0
2025-04-08,M029,162192.0
2025-04-08,M030,176266.0
2025-04-08,M031,190340.0
2025-04-08,M032,204414.0
2025-04-08,M033,218488.0
2025-04-08,M034,232562.0
2025-04-08,M035,246636.0
2025-04-08,M036,182590.0
2025-04-08,M037,196664.0
2025-04-08,M038,210738.0
2025-04-08,M039,224812.0
2025-04-08,M040,238886.0
2025-04-08,M041,252960.0
2025-04-08,M042,267034.0
2025-04-08,M043,202988.0
2025-04-08,M044,217062.0
2025-04-08,M045,231136.0
2025-04-08,M046,245210.0
2025-04-08,M047,259284.0
2025-04-08,M048,273358.0
2025-04-09,M001,80600.0
2025-04-09,M002,94674.0
2025-04-09,M003,108748.0
2025-04-09,M004,122822.0
2025-04-09,M005,136896.0
2025-04-09,M006,150970.0
2025-04-09,M007,165044.0
2025-04-09,M008,100998.0
2025-04-09,M009,115072.0
2025-04-09,M010,129146.0
2025-04-09,M011,143220.0
2025-04-09,M012,157294.0
2025-04-09,M013,171368.0
2025-04-09,M014,185442.0
2025-04-09,M015,121396.0
2025-04-09,M016,135470.0
2025-04-09,M017,149544.0
2025-04-09,M018,163618.0
2025-04-09,M019,177692.0
2025-04-09,M020,191766.0
2025-04-09,M021,205840.0
2025-04-09,M022,141794.0
2025-04-09,M023,155868.0
2025-04-09,M024,169942.0
2025-04-09,M025,184016.0
2025-04-09,M026,198090.0
2025-04-09,M027,212164.0
2025-04-09,M028,226238.0
2025-04-09,M029,162192.0
2025-04-09,M030,176266.0
2025-04-09,M031,190340.0
2025-04-09,M032,204414.0
2025-04-09,M033,218488.0
2025-04-09,M034,232562.0
2025-04-09,M035,246636.0
2025-04-09,M036,182590.0
2025-04-09,M037,196664.0
2025-04-09,M038,210738.0
2025-04-09,M039,224812.0
2025-04-09,M040,238886.0
2025-04-09,M041,252960.0
2025-04-09,M042,267034.0
2025-04-09,M043,202988.0
2025-04-09,M044,217062.0
2025-04-09,M045,231136.0
2025-04-09,M046,245210.0
2025-04-09,M047,259284.0
2025-04-09,M048,273358.0
2025-04-10,M001,80600.0
2025-04-10,M002,94674.0
2025-04-10,M003,108748.0
2025-04-10,M004,122822.0
2025-04-10,M005,136896.0
2025-04-10,M006,150970.0
2025-04-10,M007,165044.0
2025-04-10,M008,100998.0
2025-04-10,M009,115072.0
2025-04-10,M010,129146.0
2025-04-10,M011,143220.0
2025-04-10,M012,157294.0
2025-04-10,M013,171368.0
2025-04-10,M014,185442.0
2025-04-10,M015,121396.0
2025-04-10,M016,135470.0
2025-04-10,M017,149544.0
2025-04-10,M018,163618.0
2025-04-10,M019,177692.0
2025-04-10,M020,191766.0
2025-04-10,M021,205840.0
2025-04-10,M022,141794.0
2025-04-10,M023,155868.0
2025-04-10,M024,169942.0
2025-04-10,M025,184016.0
2025-04-10,M026,198090.0
2025-04-10,M027,212164.0
2025-04-10,M028,226238.0
2025-04-10,M029,162192.0
2025-04-10,M030,176266.0
2025-04-10,M031,190340.0
2025-04-10,M032,204414.0
2025-04-10,M033,218488.0
2025-04-10,M034,232562.0
2025-04-10,M035,246636.0
2025-04-10,M036,182590.0
2025-04-10,M037,196664.0
2025-04-10,M038,210738.0
2025-04-10,M039,224812.0
2025-04-10,M040,238886.0
2025-04-10,M041,252960.0
2025-04-10,M042,267034.0
2025-04-10,M043,202988.0
2025-04-10,M044,217062.0
2025-04-10,M045,231136.0
2025-04-10,M046,245210.0
2025-04-10,M047,259284.0
2025-04-10,M048,273358.0
2025-04-11,M001,80600.0
2025-04-11,M002,94674.0
2025-04-11,M003,108748.0
2025-04-11,M004,122822.0
2025-04-11,M005,136896.0
2025-04-11,M006,150970.0
2025-04-11,M007,165044.0
2025-04-11,M008,100998.0
2025-04-11,M009,115072.0
2025-04-11,M010,129146.0
2025-04-11,M011,143220.0
2025-04-11,M012,157294.0
2025-04-11,M013,171368.0
2025-04-11,M014,185442.0
2025-04-11,M015,121396.0
2025-04-11,M016,135470.0
2025-04-11,M017,149544.0
2025-04-11,M018,163618.0
2025-04-11,M019,177692.0
2025-04-11,M020,191766.0
2025-04-11,M021,205840.0
2025-04-11,M022,141794.0
2025-04-11,M023,155868.0
2025-04-11,M024,169942.0
2025-04-11,M025,184016.0
2025-04-11,M026,198090.0
2025-04-11,M027,212164.0
2025-04-11,M028,226238.0
2025-04-11,M029,162192.0
2025-04-11,M030,176266.0
2025-04-11,M031,190340.0
2025-04-11,M032,204414.0
2025-04-11,M033,218488.0
2025-04-11,M034,232562.0
2025-04-11,M035,246636.0
2025-04-11,M036,182590.0
2025-04-11,M037,196664.0
2025-04-11,M038,210738.0
2025-04-11,M039,224812.0
2025-04-11,M040,238886.0
2025-04-11,M041,252960.0
2025-04-11,M042,267034.0
2025-04-11,M043,202988.0
2025-04-11,M044,217062.0
2025-04-11,M045,231136.0
2025-04-11,M046,245210.0
2025-04-11,M047,259284.0
2025-04-11,M048,273358.0
2025-04-12,M001,80600.0
2025-04-12,M002,94674.0
2025-04-12,M003,108748.0
2025-04-12,M004,122822.0
2025-04-12,M005,136896.0
2025-04-12,M006,150970.0
2025-04-12,M007,165044.0
2025-04-12,M008,100998.0
2025-04-12,M009,115072.0
2025-04-12,M010,129146.0
2025-04-12,M011,143220.0
2025-04-12,M012,157294.0
2025-04-12,M013,171368.0
2025-04-12,M014,185442.0
2025-04-12,M015,121396.0
2025-04-12,M016,135470.0
2025-04-12,M017,149544.0
2025-04-12,M018,163618.0
2025-04-12,M019,177692.0
2025-04-12,M020,191766.0
2025-04-12,M021,205840.0
2025-04-12,M022,141794.0
2025-04-12,M023,155868.0
2025-04-12,M024,169942.0
2025-04-12,M025,184016.0
2025-04-12,M026,198090.0
2025-04-12,M027,212164.0
2025-04-12,M028,226238.0
2025-04-12,M029,162192.0
2025-04-12,M030,176266.0
2025-04-12,M031,190340.0
2025-04-12,M032,204414.0
2025-04-12,M033,218488.0
2025-04-12,M034,232562.0
2025-04-12,M035,246636.0
2025-04-12,M036,182590.0
2025-04-12,M037,196664.0
2025-04-12,M038,210738.0
2025-04-12,M039,224812.0
2025-04-12,M040,238886.0
2025-04-12,M041,252960.0
2025-04-12,M042,267034.0
2025-04-12,M043,202988.0
2025-04-12,M044,217062.0
2025-04-12,M045,231136.0
2025-04-12,M046,245210.0
2025-04-12,M047,259284.0
2025-04-12,M048,273358.0
2025-04-13,M001,80600.0
2025-04-13,M002,94674.0
2025-04-13,M003,108748.0
2025-04-13,M004,122822.0
2025-04-13,M005,136896.0
2025-04-13,M006,150970.0
2025-04-13,M007,165044.0
2025-04-13,M008,100998.0
2025-04-13,M009,115072.0
2025-04-13,M010,129146.0
2025-04-13,M011,143220.0
2025-04-13,M012,157294.0
2025-04-13,M013,171368.0
2025-04-13,M014,185442.0
2025-04-13,M015,121396.0
2025-04-13,M016,135470.0
2025-04-13,M017,149544.0
2025-04-13,M018,163618.0
2025-04-13,M019,177692.0
2025-04-13,M020,191766.0
2025-04-13,M021,205840.0
2025-04-13,M022,141794.0
2025-04-13,M023,155868.0
2025-04-13,M024,169942.0
2025-04-13,M025,184016.0
2025-04-13,M026,198090.0
2025-04-13,M027,212164.0
2025-04-13,M028,226238.0
2025-04-13,M029,162192.0
2025-04-13,M030,176266.0
2025-04-13,M031,190340.0
2025-04-13,M032,204414.0
2025-04-13,M033,218488.0
2025-04-13,M034,232562.0
2025-04-13,M035,246636.0
2025-04-13,M036,182590.0
2025-04-13,M037,196664.0
2025-04-13,M038,210738.0
2025-04-13,M039,224812.0
2025-04-13,M040,238886.0
2025-04-13,M041,252960.0
2025-04-13,M042,267034.0
2025-04-13,M043,202988.0
2025-04-13,M044,217062.0
2025-04-13,M045,231136.0
2025-04-13,M046,245210.0
